id,title,description,creator,github,status,userId,createdAt,updatedAt,categoryId,networkId,contractId,deploymentDateId
14345943-86ad-4b56-8800-3d4cfb74e851,Hyperlane LPTs,Automates LPTs on destination chains using Hyperlane in hooks.,saucepoint,https://github.com/saucepoint/v4-hyperlane-LPTs,published,clto1kk45000011ukfdjy2ftp,2024-03-12 10:00:09.835,2024-03-12 10:00:09.835,from-the-community,,,
b74d0285-961e-4783-8268-7c44228b172a,Whitelist,Restricts pool participation to a whitelist of approved addresses.,atj3097,https://github.com/atj3097/whitelist-hook,published,clto1kk45000011ukfdjy2ftp,2024-03-12 10:00:09.969,2024-03-12 10:00:09.969,from-the-community,,,
afefe0d5-95a6-4766-836a-24aec8e934a9,Automated Buyback Hook,"Activates automated buyback mechanisms for tokens when market prices fall, bolstering stability through protocol-level interventions.",atj3097,https://github.com/atj3097/buyback-hook,published,clto1kk45000011ukfdjy2ftp,2024-03-12 10:00:10.103,2024-03-12 10:00:10.103,from-the-community,,,
2ee5c53a-681c-4ea5-b55f-ee24d9d19d2f,UniV4 CCLP Hook,"Uses Uniswap V4 to create a hook that seamlessly transfers the user's LP to another chain, without them having to worry about bridging or anything else.",cesarhuret,https://github.com/cesarhuret/ethglobalnyc,published,clto1kk45000011ukfdjy2ftp,2024-03-12 10:00:10.238,2024-03-12 10:00:10.238,ethglobal-nyc,,,
eb72938d-ffaf-4a06-a88e-cf1ab7accd2a,V4 Hook Fuzzer,"The goal of our project is to create a framework to make it easier for UniswapV4 hook developers to test their hooks using stateful fuzz tests. The framework builds upon the fuzz testing capabilities of Woke , a Python package for testing Solidity smart contracts.",Kyle Hegeman,https://github.com/khegeman/uniswap-v4-hook-fuzzer,published,clto1kk45000011ukfdjy2ftp,2024-03-12 10:00:10.374,2024-03-12 10:00:10.374,ethglobal-nyc,,,
3d7c9a0a-9ce9-4dfc-bf65-647417a210a1,Lucas Martin Calderon's Template,"A template designed for the ETHGlobal Hackathon, offering the capacity to create custom hooks for specific liquidity pool provisioning.",Lucas Martin Calderon,https://github.com/LucasMartinCalderon/Uniswap,published,clto1kk45000011ukfdjy2ftp,2024-03-12 10:00:10.51,2024-03-12 10:00:10.51,templates,,,
f62d0e73-a0e2-495d-8813-60525b8c8137,Full Range,A hook that allows a Uniswap pool to provide liquidity for a range of prices. This can be used to create a market maker for a volatile asset or to provide more liquidity for a thin market.,Uniswap Labs,https://github.com/Uniswap/v4-periphery/blob/main/contracts/hooks/examples/FullRange.sol,published,clto1kk45000011ukfdjy2ftp,2024-03-12 10:00:10.644,2024-03-12 10:00:10.644,uniswap-labs,,,
5191f2a8-ac54-4150-a0bf-f93cfc93dfed,Delegated Liquidity,Empowers token delegates to vote on governance proposals without missing out on providing liquidity.,ScopeLift,https://github.com/ScopeLift/delegated-liquidity,published,clto1kk45000011ukfdjy2ftp,2024-03-12 10:00:10.79,2024-03-12 10:00:10.79,ethonline-2023,,,
3c3a3830-0c9d-4b76-ab30-2f543f1da8ce,Volatility Fee Hook,"Implements a volatility-based fee structure to mitigate the effects of impermanent loss, enhancing liquidity for high-volatility assets.",0xrhsmt,https://github.com/0xrhsmt/uniswapv4-volatility-fee-hook,published,clto1kk45000011ukfdjy2ftp,2024-03-12 10:00:10.926,2024-03-12 10:00:10.926,from-the-community,,,
12eb7a44-9981-43cf-a8e0-0b58233fac76,Porta,Porta is a platform bridges bot and user wallet. It allows bot notifying users via telegram message when certain event is triggered and send tx_request to user wallet dirrectly.,CHEN JHONG,https://github.com/ThePorta/PortaApp,published,clto1kk45000011ukfdjy2ftp,2024-03-12 10:00:11.063,2024-03-12 10:00:11.063,ethglobal-nyc,,,
af0d0698-818e-42c6-ae32-acddb3ba90af,MEVictim Rebate,Allows you to identify MEV victims using historical onchain data which then airdrops the victim a token to use in a Uniswap v4 gated pool on where they can get a rebate when providing liquidity.,mliuuu,https://github.com/mliuuu/ETHNYC23/,published,clto1kk45000011ukfdjy2ftp,2024-03-12 10:00:11.206,2024-03-12 10:00:11.206,ethglobal-nyc,,,
3fc6257b-a627-4e2e-97cf-9f0e7ddc7783,Old Account,"Allows only old accounts to use the pool. Old is subjective; it's the hook owner's job to define ""old"".",jdubpark,https://github.com/jdubpark/Uniswap-Hooks/blob/main/contracts/OldAccountHook.sol,published,clto1kk45000011ukfdjy2ftp,2024-03-12 10:00:11.341,2024-03-12 10:00:11.341,from-the-community,,,
9ad9f07b-e47d-4ef8-a8ff-d76dc0ac2938,Impermanent Loss Hedge,A hook to hedge against impermanent loss.,antoniordf,https://github.com/antoniordf/impermanent-loss-hedge,published,clto1kk45000011ukfdjy2ftp,2024-03-12 10:00:11.607,2024-03-12 10:00:11.607,from-the-community,,,
08f4ab47-0e32-4832-8dfb-bbfedfbde670,UniKits Hooks,A series of hooks and tools to enhance the functionality of Uniswap v4 Hooks.,UniKits-Dev,https://github.com/UniKits-Dev/uniswap-v4-unikits-hooks,published,clto1kk45000011ukfdjy2ftp,2024-03-12 10:00:11.741,2024-03-12 10:00:11.741,from-the-community,,,
72a6d2b8-8d15-49c1-87b6-12b05d7414d9,Minimize LVR Hook,"A hook aimed at reducing losses due to rebalancing for liquidity providers, potentially preserving capital and enhancing returns.",ArrakisFinance,https://github.com/ArrakisFinance/minimize-lvr-hook-poc,published,clto1kk45000011ukfdjy2ftp,2024-03-12 10:00:11.873,2024-03-12 10:00:11.873,from-the-community,,,
57e56cbe-63ce-448b-8eed-02bd0980927b,tAAke Five,"tAAke five, an Interactive DeFi platform, dramatically improves DeFi investment UX. We empower users to make smarter, easier choices to invest. Liquidity Providers can execute multiple complex transactions in a SINGE CLICK to invest in UniswapV3 using Account Abstraction.",Sooyoung Lee,https://github.com/swimmiee/ethnewyork-taake-five,published,clto1kk45000011ukfdjy2ftp,2024-03-12 10:00:12.007,2024-03-12 10:00:12.007,ethglobal-nyc,,,
ca694ca1-dd09-44e4-affc-20543f43803c,Impermanent Loss Hedge (Makemake),"A hook to explore ways to hedge impermanent loss for LPs by buying out of the money call options on the underlying asset. When liquidity is added to the pool, the hook is called & executes a purchase of the req. amount of calls in Lyra options protocol.",makemake-kbo,https://github.com/makemake-kbo/sdhasidhas,published,clto1kk45000011ukfdjy2ftp,2024-03-12 10:00:12.145,2024-03-12 10:00:12.145,ethcc-paris-hookathon,,,
1ed36b3d-1759-43f8-a71d-45573f3d0970,SolidityLabs' Template,Foundry-backed template tailored for the development of custom pools in Uniswap v4 with hooks.,SolidityLabs,https://github.com/soliditylabs/uniswap-v4-custom-pool,published,clto1kk45000011ukfdjy2ftp,2024-03-12 10:00:12.282,2024-03-12 10:00:12.282,templates,,,
5be1c139-d467-404b-8a0c-e8d15347123c,Arrakis' Playground,"A web-oriented application platform for interacting with hooks, allowing for hook functionality testing by simulating swaps or diving deeper into hook operations.",ArrakisFinance,https://github.com/ArrakisFinance/uni-v4-playground,published,clto1kk45000011ukfdjy2ftp,2024-03-12 10:00:12.425,2024-03-12 10:00:12.425,templates,,,
747ee321-d342-4aea-a963-20166a64a1f1,Volatility Oracle,A volatility oracle is a contract that provides information about the volatility of an asset. This information can be used to price options and other derivatives.,Uniswap Labs,https://github.com/Uniswap/v4-periphery/blob/main/contracts/hooks/examples/VolatilityOracle.sol,published,clto1kk45000011ukfdjy2ftp,2024-03-12 10:00:12.573,2024-03-12 10:00:12.573,uniswap-labs,,,
cd758164-edf5-4024-8eb0-1ad6c1475bf4,HOOK Finance,A hook that enables perpetual trading as a Uniswap V4 Hook! An innovative way to introduce perpetual markets to V4.,hook-finance,https://github.com/hook-finance/hook-finance-hook,published,clto1kk45000011ukfdjy2ftp,2024-03-12 10:00:12.725,2024-03-12 10:00:12.725,from-the-community,,,
c3e2e5b8-f252-400c-8b9a-ac6462664c0b,Dynamic fees based on Volume,"The hook adjusts the fee based on the incoming volume. The pool operator sets a volume threshold that needs to be reached to increase the fee. When an incoming transaction exceeds the threshold, the fee increases already for this transaction. Gas efficient and very flexible.",BrokkrFinance,https://github.com/BrokkrFinance/hooks-poc/blob/main/src/VolumeFee.sol,published,clto1kk45000011ukfdjy2ftp,2024-03-12 10:00:12.872,2024-03-12 10:00:12.872,from-the-community,,,
103aeb5d-ec91-4783-9ce5-bca3267a10f2,Liquidity Management,It is a hook that automatically manages the LP positions. It divides the deposited liquidity into two ranges - Infinite range and a Narrow range. The infinite range is to make sure there is always enough liquidity for trading and rebalancing the narrow range. The Narrow range is automatically rebalanced when the price movement conditions are met.,BrokkrFinance,https://github.com/BrokkrFinance/hooks-poc/blob/main/src/liquidityManager/LiquidityManager.sol,pending,clto1kk45000011ukfdjy2ftp,2024-03-12 10:00:13.009,2024-03-12 10:00:13.009,from-the-community,,,
b0769625-064d-4d9b-a613-99ff5473fcbd,Combo hook - Dynamic fees + Liquidity locking,The hook enables locking liquidity for LP incentives and dynamically adjusts the pool fees based on the incoming swapping volume. It is a combination of our two previous hooks.,BrokkrFinance,https://github.com/BrokkrFinance/hooks-poc/blob/main/src/Combo.sol,pending,clto1kk45000011ukfdjy2ftp,2024-03-12 10:00:13.338,2024-03-12 10:00:13.338,from-the-community,,,
cc04da49-5843-4cc8-a4bf-d08eb5bb7e8d,Liquidity Locking Hooks,"The Liquidity locking hook POC enables:
• Locking liquidity for a specified time
• Incentivizing users to lock with reward tokens
• Unlocking the liquidity early for a fee that is distributed among other LPs",BrokkrFinance,https://github.com/BrokkrFinance/hooks-poc/tree/main,published,clto1kk45000011ukfdjy2ftp,2024-03-12 10:00:13.692,2024-03-12 10:00:13.692,from-the-community,,,
42e7d8be-a0cc-490c-9d24-89112b247758,Test,Test,test,https://github.com/test,pending,cltopae1p0000ykbcv4920p9t,2024-03-12 18:25:52.698,2024-03-12 18:26:04.837,from-the-community,,,
324ff854-9589-4557-9a7c-ccad803336ea,Test,Test,Once-Upon,https://github.com/Once-Upon/address-metadata/,pending,cltp61e9g0003119bq00nj6p6,2024-03-13 02:12:26.889,2024-03-13 02:12:28.45,templates,,,
e84e2e38-6f97-4dd5-8708-87929b9b6fd8,test,testtes,Once-Upon,https://github.com/Once-Upon/address-metadata/,pending,cltp61e9g0003119bq00nj6p6,2024-03-13 02:13:02.498,2024-03-13 02:13:10.903,from-the-community,,,
88705b9b-f64d-47b9-aedb-fff524088994,axxx,fds,atj3097,https://github.com/atj3097/mfa-multisig-hook-v4/tree/main,draft,clto1kk45000011ukfdjy2ftp,2024-03-13 10:14:00.796,2024-03-13 10:14:00.796,from-the-community,,,
0646842a-69ab-4396-b85b-5e3227f99396,Test1,test,test,https://github.com/test,pending,cltp602x70000119bloslcf8e,2024-03-13 15:28:06.931,2024-03-13 15:28:08.98,from-the-community,,,
